#time     sp  nevent event   n    nf    nm  fsymbiont  nmat  nbip fmaternal   mat- mat+ bip- bip+      diseq
 0.044873  1     174   b   988   503   485  0.0962        0   485  0.0000        0    0  442   43      0.0000  
 0.044877  1     175   d   987   502   485  0.0963        0   485  0.0000        0    0  442   43      0.0000  
 0.045394  1     176   b   988   502   486  0.0962        0   486  0.0000        0    0  443   43      0.0000  
 0.045453  1     177   b   989   503   486  0.0971        0   486  0.0000        0    0  443   43      0.0000  
 0.045599  1     178   b   990   504   486  0.0970        0   486  0.0000        0    0  443   43      0.0000  
 0.045974  1     179   b   991   504   487  0.0969        0   487  0.0000        0    0  444   43      0.0000  
 0.045990  1     180   b   992   505   487  0.0968        0   487  0.0000        0    0  444   43      0.0000  
 0.046199  1     181   b   993   505   488  0.0967        0   488  0.0000        0    0  445   43      0.0000  
 0.046971  1     182   b   994   506   488  0.0966        0   488  0.0000        0    0  445   43      0.0000  
 0.046972  1     183   b   995   506   489  0.0965        0   489  0.0000        0    0  446   43      0.0000  
 0.046985  1     184   b   996   506   490  0.0964        0   490  0.0000        0    0  447   43      0.0000  
 0.047440  1     185   b   997   506   491  0.0973        0   491  0.0000        0    0  447   44      0.0000  
 0.047452  1     186   b   998   506   492  0.0982        0   492  0.0000        0    0  447   45      0.0000  
 0.047467  1     187   b   999   506   493  0.0981        0   493  0.0000        0    0  448   45      0.0000  
 0.047554  1     188   b  1000   506   494  0.0980        0   494  0.0000        0    0  449   45      0.0000  
 0.047570  1     189   d   999   506   493  0.0981        0   493  0.0000        0    0  448   45      0.0000  
 0.047740  1     190   b  1000   506   494  0.0980        0   494  0.0000        0    0  449   45      0.0000  
 0.047760  1     191   b  1001   507   494  0.0989        0   494  0.0000        0    0  449   45      0.0000  
 0.047876  1     192   d  1000   507   493  0.0980        0   493  0.0000        0    0  449   44      0.0000  
 0.048684  1     193   b  1001   508   493  0.0979        0   493  0.0000        0    0  449   44      0.0000  
 0.049182  1     194   b  1002   509   493  0.0978        0   493  0.0000        0    0  449   44      0.0000  
 0.049398  1     195   b  1003   509   494  0.0977        0   494  0.0000        0    0  450   44      0.0000  
 0.049876  1     196   d  1002   508   494  0.0978        0   494  0.0000        0    0  450   44      0.0000  
 0.050310  1     197   b  1003   509   494  0.0977        0   494  0.0000        0    0  450   44      0.0000  
 0.050709  1     198   b  1004   509   495  0.0976        0   495  0.0000        0    0  451   44      0.0000  
 0.050798  1     199   d  1003   509   494  0.0967        0   494  0.0000        0    0  451   43      0.0000  
 0.050829  1     200   b  1004   509   495  0.0966        0   495  0.0000        0    0  452   43      0.0000  
 0.051098  1     201   b  1005   510   495  0.0975        0   495  0.0000        0    0  452   43      0.0000  
 0.051324  1     202   d  1004   509   495  0.0976        0   495  0.0000        0    0  452   43      0.0000  
 0.051702  1     203   d  1003   509   494  0.0967        0   494  0.0000        0    0  452   42      0.0000  
 0.051746  1     204   b  1004   510   494  0.0966        0   494  0.0000        0    0  452   42      0.0000  
 0.052153  1     205   d  1003   510   493  0.0967        0   493  0.0000        0    0  451   42      0.0000  
 0.053093  1     206   b  1004   511   493  0.0966        0   493  0.0000        0    0  451   42      0.0000  
 0.053135  1     207   d  1003   511   492  0.0957        0   492  0.0000        0    0  451   41      0.0000  
 0.053190  1     208   d  1002   510   492  0.0948        0   492  0.0000        0    0  451   41      0.0000  
 0.053319  1     209   b  1003   510   493  0.0957        0   493  0.0000        0    0  451   42      0.0000  
 0.053474  1     210   d  1002   510   492  0.0958        0   492  0.0000        0    0  450   42      0.0000  
 0.053787  1     211   b  1003   510   493  0.0957        0   493  0.0000        0    0  451   42      0.0000  
 0.054003  1     212   d  1002   510   492  0.0958        0   492  0.0000        0    0  450   42      0.0000  
 0.054217  1     213   d  1001   510   491  0.0959        0   491  0.0000        0    0  449   42      0.0000  
 0.054671  1     214   d  1000   510   490  0.0960        0   490  0.0000        0    0  448   42      0.0000  
 0.054786  1     215   b  1001   510   491  0.0959        0   491  0.0000        0    0  449   42      0.0000  
 0.055249  1     216   b  1002   510   492  0.0958        0   492  0.0000        0    0  450   42      0.0000  
 0.055298  1     217   d  1001   509   492  0.0959        0   492  0.0000        0    0  450   42      0.0000  
 0.055913  1     218   b  1002   510   492  0.0958        0   492  0.0000        0    0  450   42      0.0000  
 0.056105  1     219   d  1001   510   491  0.0959        0   491  0.0000        0    0  449   42      0.0000  
 0.056506  1     220   b  1002   511   491  0.0958        0   491  0.0000        0    0  449   42      0.0000  
 0.056630  1     221   d  1001   510   491  0.0959        0   491  0.0000        0    0  449   42      0.0000  
 0.056739  1     222   b  1002   511   491  0.0958        0   491  0.0000        0    0  449   42      0.0000  
 0.056777  1     223   d  1001   511   490  0.0949        0   490  0.0000        0    0  449   41      0.0000  
 0.056819  1     224   d  1000   510   490  0.0950        0   490  0.0000        0    0  449   41      0.0000  
 0.057191  1     225   b  1001   511   490  0.0949        0   490  0.0000        0    0  449   41      0.0000  
 0.057438  1     226   b  1002   511   491  0.0948        0   491  0.0000        0    0  450   41      0.0000  
 0.057508  1     227   d  1001   511   490  0.0949        0   490  0.0000        0    0  449   41      0.0000  
 0.057785  1     228   d  1000   511   489  0.0950        0   489  0.0000        0    0  448   41      0.0000  
 0.058535  1     229   b  1001   511   490  0.0949        0   490  0.0000        0    0  449   41      0.0000  
 0.058892  1     230   b  1002   511   491  0.0948        0   491  0.0000        0    0  450   41      0.0000  
 0.058949  1     231   b  1003   511   492  0.0947        0   492  0.0000        0    0  451   41      0.0000  
 0.059069  1     232   d  1002   511   491  0.0948        0   491  0.0000        0    0  450   41      0.0000  
 0.059197  1     233   d  1001   511   490  0.0939        0   490  0.0000        0    0  450   40      0.0000  
 0.059199  1     234   b  1002   512   490  0.0948        0   490  0.0000        0    0  450   40      0.0000  
 0.059392  1     235   d  1001   511   490  0.0949        0   490  0.0000        0    0  450   40      0.0000  
 0.059713  1     236   b  1002   511   491  0.0948        0   491  0.0000        0    0  451   40      0.0000  
 0.059789  1     237   d  1001   511   490  0.0949        0   490  0.0000        0    0  450   40      0.0000  
 0.059991  1     238   b  1002   512   490  0.0948        0   490  0.0000        0    0  450   40      0.0000  
 0.060378  1     239   d  1001   511   490  0.0939        0   490  0.0000        0    0  450   40      0.0000  
 0.060818  1     240   d  1000   511   489  0.0940        0   489  0.0000        0    0  449   40      0.0000  
 0.061132  1     241   d   999   511   488  0.0931        0   488  0.0000        0    0  449   39      0.0000  
 0.061186  1     242   d   998   510   488  0.0932        0   488  0.0000        0    0  449   39      0.0000  
 0.061327  1     243   d   997   510   487  0.0923        0   487  0.0000        0    0  449   38      0.0000  
 0.061393  1     244   b   998   510   488  0.0922        0   488  0.0000        0    0  450   38      0.0000  
 0.061715  1     245   d   997   510   487  0.0923        0   487  0.0000        0    0  449   38      0.0000  
 0.061730  1     246   d   996   509   487  0.0924        0   487  0.0000        0    0  449   38      0.0000  
 0.061868  1     247   d   995   509   486  0.0925        0   486  0.0000        0    0  448   38      0.0000  
 0.062103  1     248   d   994   508   486  0.0926        0   486  0.0000        0    0  448   38      0.0000  
 0.062176  1     249   b   995   509   486  0.0925        0   486  0.0000        0    0  448   38      0.0000  
 0.062203  1     250   d   994   509   485  0.0926        0   485  0.0000        0    0  447   38      0.0000  
 0.062223  1     251   b   995   509   486  0.0925        0   486  0.0000        0    0  448   38      0.0000  
 0.062321  1     252   b   996   510   486  0.0924        0   486  0.0000        0    0  448   38      0.0000  
 0.062343  1     253   d   995   510   485  0.0925        0   485  0.0000        0    0  447   38      0.0000  
 0.062347  1     254   d   994   510   484  0.0926        0   484  0.0000        0    0  446   38      0.0000  
 0.062884  1     255   d   993   509   484  0.0926        0   484  0.0000        0    0  446   38      0.0000  
 0.063113  1     256   d   992   508   484  0.0927        0   484  0.0000        0    0  446   38      0.0000  
 0.063548  1     257   d   991   508   483  0.0928        0   483  0.0000        0    0  445   38      0.0000  
 0.063637  1     258   d   990   508   482  0.0929        0   482  0.0000        0    0  444   38      0.0000  
 0.063950  1     259   b   991   508   483  0.0928        0   483  0.0000        0    0  445   38      0.0000  
 0.064056  1     260   b   992   509   483  0.0927        0   483  0.0000        0    0  445   38      0.0000  
 0.064317  1     261   b   993   509   484  0.0937        0   484  0.0000        0    0  445   39      0.0000  
 0.064797  1     262   d   992   508   484  0.0938        0   484  0.0000        0    0  445   39      0.0000  
